"","also","can","even","get","know","new","one","people","subject","think","use","well","will","article","dont","good","just","now","time","writes"
"14817",0,1,1,0,1,0,3,3,1,3,0,0,0,0,1,0,0,0,2,0
"14818",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14819",1,2,2,0,1,0,0,3,2,0,0,0,26,1,0,1,1,1,4,1
"14820",0,2,0,0,4,0,0,1,1,1,0,1,4,1,0,0,1,1,0,1
"14821",1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"14822",0,7,2,1,1,0,0,3,1,0,0,1,2,1,1,1,3,0,1,1
"14823",1,1,1,0,0,0,1,5,1,2,1,0,1,0,0,1,0,0,0,0
"14824",0,2,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,1,1,1
"14825",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"14826",0,1,0,0,1,2,1,1,2,1,0,0,8,0,2,0,1,2,2,0
"14827",1,8,0,0,2,1,1,3,1,1,5,0,4,2,2,5,1,0,0,1
"14828",0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"14829",0,1,1,0,1,1,1,2,1,0,0,0,3,0,1,0,1,0,0,0
"14830",1,1,1,0,0,1,2,0,1,0,0,0,2,1,1,1,4,0,2,1
"14831",0,0,0,0,3,0,4,2,1,0,0,0,1,3,3,0,0,0,0,0
"14832",0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,0,1,0
"14833",0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
"14834",3,3,2,0,2,0,1,4,1,0,1,2,4,0,1,1,0,0,0,0
"14835",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14836",1,1,1,0,1,0,1,2,1,0,0,0,3,0,2,0,2,0,0,1
"14837",1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1
"14838",0,2,0,0,1,0,0,1,1,1,0,0,1,1,0,0,2,1,1,0
"14839",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
"14840",0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0
"14841",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"14842",1,5,1,2,2,0,1,3,1,1,1,0,1,0,0,0,0,0,1,0
"14843",0,1,0,1,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1
"14844",6,2,0,0,1,2,2,0,1,3,1,0,0,0,0,3,0,0,0,0
"14845",0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
"14846",0,4,0,0,0,0,1,0,1,0,0,0,3,1,0,0,1,1,0,1
"14847",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14848",0,4,0,0,1,0,1,1,1,0,3,0,0,1,0,1,0,0,1,1
"14849",1,1,2,0,0,0,1,3,1,2,0,0,1,2,1,1,0,0,0,2
"14850",3,1,0,0,0,4,2,0,1,1,0,0,0,0,0,2,0,0,0,0
"14851",0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
"14852",1,3,0,0,0,0,1,0,1,3,0,0,1,0,0,1,0,0,0,1
"14853",0,0,0,0,3,1,3,4,1,5,1,0,3,1,1,0,0,0,0,1
"14854",4,1,0,0,0,2,0,2,1,3,1,0,3,1,1,1,1,1,1,1
"14855",2,1,0,2,0,0,18,1,1,2,1,0,1,0,0,0,0,0,1,0
"14856",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14857",0,0,3,0,3,0,2,3,1,2,1,1,1,0,1,3,0,0,0,0
"14858",0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
"14859",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"14860",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1
"14861",3,4,0,0,1,0,0,1,1,1,0,2,3,0,3,1,2,1,0,0
"14862",3,0,2,0,0,1,5,5,1,0,0,0,4,1,0,1,2,0,1,1
"14863",0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"14864",1,6,3,0,3,0,8,2,1,1,2,0,3,1,0,0,1,1,4,1
"14865",0,2,0,2,2,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1
"14866",3,3,0,0,0,0,5,4,1,2,0,0,1,0,0,0,1,1,0,1
"14867",1,1,2,0,2,0,7,0,2,0,1,0,2,1,4,0,0,0,0,1
"14868",0,12,0,1,3,0,1,1,2,1,0,1,0,1,1,0,1,1,3,2
"14869",0,1,0,1,3,1,0,6,2,2,0,0,2,0,1,1,3,0,0,2
"14870",1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0
"14871",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"14872",0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
"14873",0,3,1,2,0,0,1,1,1,1,0,1,1,0,2,0,3,0,2,0
"14874",0,0,2,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1
"14875",5,6,0,1,3,2,4,1,1,7,1,1,4,1,3,5,3,1,3,1
"14876",0,0,0,0,2,0,1,1,2,0,0,1,0,1,1,0,0,1,0,1
"14877",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"14878",0,4,1,0,2,3,4,5,2,4,0,0,12,0,3,0,0,4,3,2
"14879",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
"14880",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"14881",0,0,0,3,0,0,0,0,1,0,0,0,2,1,1,0,1,1,0,1
"14882",0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
"14883",0,0,1,0,0,0,0,2,1,1,1,0,0,1,2,1,0,0,0,0
"14884",1,3,0,0,0,0,1,3,1,2,0,1,1,1,1,3,0,0,2,1
"14885",1,1,0,1,2,0,0,1,3,3,0,0,1,0,0,1,4,0,1,0
"14886",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"14887",1,1,0,0,0,1,2,2,1,0,2,1,1,0,2,0,7,3,3,1
"14888",1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
"14889",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14890",0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0
"14891",0,2,1,0,1,1,1,4,1,0,0,0,1,0,1,1,0,0,2,0
"14892",0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
"14893",1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,0,0
"14894",2,1,1,2,1,0,1,2,2,1,0,0,0,1,1,0,2,0,0,1
"14895",0,4,2,0,3,0,1,1,1,0,0,0,2,1,0,1,1,0,0,1
"14896",1,7,4,0,4,1,1,1,1,3,0,1,3,1,0,5,0,3,1,2
"14897",1,1,0,0,0,0,6,1,2,1,0,0,1,1,1,0,0,0,0,0
"14898",1,3,1,1,1,1,1,3,1,1,0,1,2,0,2,0,2,1,0,0
"14899",0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1
"14900",1,7,1,0,0,0,2,0,1,0,0,0,2,0,0,0,1,0,2,0
"14901",0,2,4,0,0,0,2,3,1,3,0,1,1,2,0,0,1,0,1,2
"14902",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0
"14903",0,3,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,2,0
"14904",1,0,0,0,0,0,2,0,1,1,0,0,0,3,0,1,0,0,0,1
"14905",0,0,2,0,2,0,0,0,1,0,0,1,2,0,4,0,0,0,1,1
"14906",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"14907",1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0
"14908",0,2,0,0,3,0,1,7,2,0,0,0,1,1,0,0,1,1,0,1
"14909",0,1,0,0,1,1,1,2,1,0,0,0,0,1,1,0,1,0,1,1
"14910",1,3,0,0,3,0,5,8,1,4,1,1,2,1,4,0,3,0,0,0
"14911",0,1,0,0,1,0,0,1,1,1,0,0,0,1,2,0,0,0,1,1
"14912",1,0,0,0,0,0,1,0,1,4,0,0,0,1,0,0,1,1,2,1
"14913",3,0,0,2,0,0,3,4,1,1,0,0,4,0,2,0,0,0,1,0
"14914",1,1,0,0,2,0,2,0,1,3,0,0,0,1,1,0,1,0,0,1
"14915",0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1
"14916",0,4,2,3,1,0,1,3,1,2,0,0,4,1,1,0,2,2,1,2
"14917",0,4,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,2
"14918",1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,3,0,0,2
"14919",0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,0,1,0,0,0
"14920",0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0
"14921",0,4,0,2,2,0,1,5,1,0,0,0,1,1,1,0,1,0,0,1
"14922",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14923",0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1
"14924",1,1,1,0,2,0,1,1,1,1,0,1,2,0,2,0,1,0,0,2
"14925",0,0,0,2,2,0,1,0,1,0,0,0,0,0,2,1,1,0,1,0
"14926",1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,2
"14927",0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2,0,0,1
"14928",0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"14929",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
"14930",1,1,1,0,1,2,3,1,1,0,1,0,0,0,3,2,1,0,0,1
"14931",1,1,0,0,3,1,2,1,1,3,0,0,3,0,2,1,4,0,1,0
"14932",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"14933",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14934",1,0,2,0,0,3,2,1,1,1,0,0,0,0,0,4,1,0,0,0
"14935",0,2,1,0,1,0,1,1,1,0,0,0,1,2,1,0,0,0,0,1
"14936",4,8,2,1,1,1,6,2,3,2,1,3,6,4,2,3,0,3,1,1
"14937",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
"14938",0,0,0,1,2,0,0,1,1,0,0,0,0,0,2,2,2,0,0,2
"14939",2,0,0,0,3,3,2,1,1,1,0,0,0,0,0,0,2,0,0,1
"14940",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
"14941",0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,2
"14942",2,6,0,0,0,0,1,3,1,6,0,1,0,0,4,2,2,0,4,1
"14943",1,0,0,0,0,0,0,2,1,2,0,1,0,1,0,0,1,1,0,0
"14944",2,0,1,0,2,1,1,6,1,0,0,1,1,0,0,1,0,0,2,0
"14945",1,0,0,0,0,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0
"14946",0,0,0,0,0,0,2,1,1,0,0,0,8,0,0,0,1,0,1,0
"14947",0,2,0,0,0,0,2,0,3,0,0,0,1,0,0,1,1,1,0,0
"14948",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"14949",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14950",0,10,0,2,4,0,0,3,1,4,0,1,1,2,2,1,2,0,0,0
"14951",0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0
"14952",2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"14953",1,0,0,0,0,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0
"14954",0,1,1,0,1,0,0,6,1,0,0,0,4,1,0,0,1,0,0,1
"14955",0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,2,0,1
"14956",1,7,1,2,4,2,5,1,1,2,2,1,5,0,5,2,3,0,1,0
"14957",1,2,2,1,1,9,2,8,1,0,0,3,3,1,2,1,2,1,1,1
"14958",0,1,0,1,0,0,1,2,1,1,0,0,0,2,1,0,0,0,0,2
"14959",4,7,0,1,5,0,0,4,2,6,2,2,2,1,1,1,2,0,0,1
"14960",0,2,1,0,2,0,1,0,1,1,1,1,2,1,0,0,0,0,0,1
"14961",0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
"14962",0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,1,0,0,1
"14963",0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,0,0
"14964",0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
"14965",1,0,0,0,0,0,0,0,1,2,0,0,0,1,1,4,0,1,0,1
"14966",0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,4,0
"14967",0,2,0,4,3,1,4,0,1,1,0,3,3,0,1,0,1,1,0,0
"14968",0,1,1,0,1,1,3,0,1,0,0,0,4,1,1,3,1,1,0,1
"14969",1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"14970",0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,2,2,0,0,1
"14971",0,1,1,0,0,0,0,2,1,0,0,1,3,0,1,0,0,0,5,0
"14972",0,0,0,1,0,2,1,3,1,0,0,0,4,1,0,0,0,0,0,0
"14973",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14974",0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
"14975",0,5,2,3,2,0,3,2,3,8,0,0,2,1,2,0,2,1,2,0
"14976",1,1,3,1,1,0,2,3,1,3,1,1,0,1,3,4,1,0,0,1
"14977",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"14978",3,0,0,2,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
"14979",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"14980",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"14981",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"14982",0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0
"14983",3,2,0,0,0,0,1,0,1,0,1,0,2,1,0,3,0,1,0,1
"14984",0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
"14985",0,5,0,0,1,0,3,4,1,3,0,1,2,0,5,0,2,0,0,0
"14986",0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
"14987",0,3,2,1,0,0,2,1,1,0,0,0,1,0,0,0,1,1,0,1
"14988",1,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,1
"14989",1,6,0,0,3,0,2,1,1,1,0,0,1,1,0,0,1,2,0,1
"14990",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"14991",3,1,2,0,0,1,3,6,1,1,0,1,2,1,1,1,0,0,2,1
"14992",0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1
"14993",0,2,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
"14994",0,0,0,0,0,0,4,0,1,2,0,0,0,0,1,0,0,1,0,0
"14995",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14996",0,1,1,0,3,2,5,0,1,3,0,1,0,1,2,0,0,2,0,1
"14997",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"14998",0,1,1,0,1,0,4,2,1,1,0,0,0,3,0,0,1,0,1,2
"14999",1,3,0,0,2,1,1,1,1,0,5,0,2,2,1,2,0,0,0,1
"15000",1,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0
"15001",0,1,0,1,3,0,1,0,1,1,0,2,1,0,2,1,0,0,0,1
"15002",1,0,0,3,0,0,4,1,2,1,0,0,0,1,1,0,1,0,0,1
"15003",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"15004",1,4,0,0,1,0,0,6,1,0,0,0,0,0,4,1,4,0,0,0
"15005",0,3,2,2,0,0,5,4,1,7,3,1,0,0,1,0,1,1,2,0
"15006",1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,1
"15007",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
"15008",1,1,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,2,0
"15009",1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
"15010",0,2,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0
"15011",0,2,0,0,1,0,0,0,1,0,0,0,0,1,2,2,2,0,0,2
"15012",0,0,0,1,0,0,1,4,1,3,0,0,0,1,5,0,0,0,1,2
"15013",0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
"15014",1,2,2,5,5,0,7,2,1,6,0,4,4,0,4,4,4,5,4,0
"15015",0,0,1,0,1,0,0,0,1,0,7,0,4,3,1,0,0,0,1,1
"15016",0,1,0,0,2,0,2,2,1,1,1,0,2,2,0,0,0,0,1,2
"15017",0,2,1,0,2,0,1,0,1,2,0,0,0,1,1,3,0,0,0,1
"15018",0,1,0,1,0,4,3,3,1,1,1,0,1,0,1,0,0,1,1,0
"15019",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"15020",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"15021",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"15022",0,0,1,0,0,0,3,5,1,2,0,0,0,0,2,1,0,1,2,0
"15023",0,3,0,0,0,0,6,2,1,4,0,1,0,1,3,2,1,0,3,2
"15024",1,3,0,0,2,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
"15025",2,0,2,0,0,1,4,0,2,0,0,0,1,4,1,1,2,0,1,1
"15026",2,6,1,0,1,2,2,1,1,4,1,1,2,0,4,3,2,0,1,0
"15027",0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1
"15028",0,4,0,0,0,0,1,1,1,0,4,0,0,1,0,0,0,0,0,2
"15029",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
"15030",0,1,0,0,0,0,0,2,1,2,0,0,2,0,3,0,0,0,0,0
"15031",0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1
"15032",1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0
"15033",0,2,0,2,2,0,1,1,1,0,0,2,0,0,0,0,1,0,1,0
"15034",0,2,0,2,3,0,4,8,1,5,1,2,6,0,8,3,5,5,2,0
"15035",0,1,0,0,0,0,3,3,1,0,0,0,1,0,0,0,1,1,0,0
"15036",0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0
"15037",1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
"15038",0,2,1,0,0,0,1,2,1,2,0,0,3,0,4,0,0,0,0,1
"15039",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"15040",0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
"15041",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"15042",1,0,0,0,0,0,2,0,1,0,0,0,2,2,0,0,0,0,0,0
"15043",2,2,1,3,12,0,6,2,1,4,0,2,7,1,3,0,2,2,5,1
"15044",0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0
"15045",0,2,1,0,3,0,4,1,1,9,0,2,5,0,3,0,3,3,0,0
"15046",0,1,0,0,3,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1
"15047",0,0,0,0,1,0,0,2,1,2,0,0,3,1,3,0,0,0,0,1
"15048",0,12,3,1,4,0,4,2,1,3,1,2,3,5,4,0,2,1,2,2
"15049",2,7,2,1,1,0,8,1,2,2,0,0,0,1,3,0,2,1,1,1
"15050",0,1,1,0,0,0,1,2,1,3,0,2,3,0,5,0,0,0,0,1
"15051",1,7,3,2,1,2,1,1,1,1,0,0,4,0,5,0,1,0,0,1
"15052",0,1,0,0,0,0,1,1,1,1,0,1,2,0,2,0,0,0,0,1
"15053",0,0,2,0,0,0,1,3,1,2,0,1,1,0,0,0,0,0,1,0
"15054",0,2,0,0,1,0,0,0,1,1,0,1,0,1,2,0,1,0,0,1
"15055",0,1,0,0,2,0,2,1,1,0,0,0,2,3,0,0,1,0,1,3
"15056",1,6,2,0,0,4,5,2,1,3,1,1,3,0,0,4,3,0,2,0
"15057",0,3,0,0,2,0,1,0,1,1,0,0,1,0,2,1,0,0,0,0
"15058",0,9,1,0,0,0,1,5,1,4,0,0,0,1,0,4,3,0,0,1
"15059",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
"15060",3,0,2,1,1,0,2,0,1,0,0,2,3,1,5,1,0,1,1,1
"15061",0,0,0,1,0,0,2,1,1,0,0,1,0,1,0,0,1,0,0,1
"15062",0,2,0,0,1,1,1,0,2,1,0,0,0,1,0,2,0,0,0,1
"15063",0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
"15064",0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
"15065",0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,0,0,0,0,1
"15066",2,5,1,0,2,0,4,0,1,2,0,0,2,2,1,4,1,0,0,2
"15067",1,0,0,0,0,1,1,0,1,0,0,0,16,0,0,0,0,0,1,0
"15068",1,2,0,1,0,3,2,0,1,0,0,0,2,1,0,0,0,0,0,2
"15069",4,4,1,0,1,1,5,0,1,1,0,1,3,1,3,4,2,0,5,1
"15070",1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"15071",0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
"15072",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"15073",0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1,3,0,0,1
"15074",3,2,0,1,2,0,1,0,1,0,8,0,5,0,3,2,2,1,1,0
"15075",1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1
"15076",1,4,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,2,1
"15077",0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
"15078",4,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,2,0,0
"15079",0,2,0,0,2,0,4,2,1,0,0,0,0,1,2,0,0,0,0,1
"15080",0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,1,3,0,3,0
"15081",0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"15082",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"15083",1,0,0,2,0,0,4,2,2,2,0,0,3,0,1,0,1,0,0,0
"15084",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"15085",0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0
"15086",0,2,0,0,1,0,0,1,2,0,0,0,1,1,1,0,3,0,0,0
"15087",0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"15088",0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"15089",1,6,0,0,0,2,1,0,1,2,0,0,1,1,0,0,0,0,0,0
"15090",0,0,0,0,1,0,0,0,1,1,2,2,0,0,0,1,0,0,0,1
"15091",4,4,5,1,1,5,3,2,2,5,0,1,3,2,1,0,0,0,8,2
"15092",0,3,0,0,0,0,4,0,2,0,0,2,2,1,0,0,1,0,0,0
"15093",1,9,0,1,3,0,1,1,1,2,0,0,4,0,2,0,3,1,0,0
"15094",2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
"15095",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"15096",0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,3,1,0
"15097",4,1,1,0,0,1,4,3,2,0,2,1,12,0,0,0,1,1,0,0
"15098",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
"15099",0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,1
"15100",0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1
"15101",0,0,0,1,0,0,2,1,1,0,0,0,1,1,0,0,0,1,0,1
"15102",1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2
"15103",0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1
"15104",4,1,3,0,0,4,4,2,1,0,0,0,0,1,0,1,0,0,0,2
"15105",1,1,1,0,0,0,2,0,1,0,2,0,0,0,0,0,1,0,0,1
"15106",0,1,0,0,0,0,1,2,2,1,1,0,1,1,0,0,1,0,0,1
"15107",1,3,0,0,1,0,5,2,1,0,0,0,0,1,0,0,1,0,0,1
"15108",0,0,0,0,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0
"15109",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"15110",5,3,3,0,1,5,7,0,2,6,0,2,2,1,2,0,3,0,10,0
"15111",2,0,2,1,1,0,5,3,1,1,0,2,1,2,1,0,0,0,2,1
"15112",1,2,0,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1
"15113",0,3,1,0,1,0,2,0,1,1,0,1,1,0,0,1,0,0,0,0
"15114",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"15115",0,3,1,2,0,0,1,0,1,0,0,2,2,0,0,0,1,0,1,0
"15116",2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
"15117",1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0
"15118",2,2,0,0,2,0,2,0,1,0,3,0,3,0,0,0,1,0,2,1
"15119",0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,2
"15120",0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1
"15121",0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0
"15122",1,0,0,1,2,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
"15123",2,0,0,0,0,0,5,0,1,0,0,2,1,0,0,1,1,0,0,0
"15124",0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0
"15125",1,1,0,0,1,0,1,3,1,2,0,0,1,2,1,0,1,0,0,1
"15126",0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
"15127",1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,1
"15128",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"15129",0,4,1,1,0,0,1,2,1,3,1,1,15,1,0,4,2,1,1,2
"15130",2,2,0,1,0,0,0,3,1,1,0,0,0,1,5,0,0,0,0,1
"15131",1,6,0,0,4,1,7,0,1,0,0,0,0,0,2,0,0,3,2,1
"15132",0,7,1,0,0,0,1,0,1,0,0,0,1,0,2,0,1,0,1,3
"15133",0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
